complex_id,period,ridership,baseline_ridership,baseline_comparison,omny_pct
607,2025-02-01,1858936,2746592.6,0.6768,71.67
607,2025-03-01,2191250,3175608.2,0.69,72.17
607,2025-04-01,2267300,3118721.6,0.727,74.13
607,2025-05-01,1118608,3208932.4,0.3486,71.93
608,2020-07-01,72004,332248.4,0.2167,0.0
608,2020-08-01,80602,330840.8,0.2436,0.0
608,2020-09-01,102615,349817.8,0.2933,0.01
608,2020-10-01,129231,379689.8,0.3404,5.6
608,2020-11-01,110197,341155.2,0.323,7.87
608,2020-12-01,105214,326498.4,0.3222,9.69
608,2021-01-01,101130,333873.4,0.3029,12.21
608,2021-02-01,100011,311686.4,0.3209,14.09
608,2021-03-01,126794,358119.4,0.3541,15.4
608,2021-04-01,135405,345389.2,0.392,17.14
608,2021-05-01,152369,362763.0,0.42,19.72
608,2021-06-01,171419,360505.8,0.4755,22.01
608,2021-07-01,171934,332248.4,0.5175,24.87
608,2021-08-01,168107,330840.8,0.5081,25.6
608,2021-09-01,190065,349817.8,0.5433,24.75
608,2021-10-01,221782,379689.8,0.5841,25.57
608,2021-11-01,219535,341155.2,0.6435,26.73
608,2021-12-01,199586,326498.4,0.6113,26.47
608,2022-01-01,172375,333873.4,0.5163,28.17
608,2022-02-01,188328,311686.4,0.6042,30.48
608,2022-03-01,233213,358119.4,0.6512,32.38
608,2022-04-01,211751,345389.2,0.6131,35.59
608,2022-05-01,224793,362763.0,0.6197,35.85
608,2022-06-01,224173,360505.8,0.6218,38.03
608,2022-07-01,190216,332248.4,0.5725,41.01
608,2022-08-01,200310,330840.8,0.6055,42.59
608,2022-09-01,225936,349817.8,0.6459,42.2
608,2022-10-01,244057,379689.8,0.6428,43.26
608,2022-11-01,235386,341155.2,0.69,44.17
608,2022-12-01,226730,326498.4,0.6944,44.68
608,2023-01-01,233314,333873.4,0.6988,46.99
608,2023-02-01,214795,311686.4,0.6891,47.27
608,2023-03-01,257617,358119.4,0.7194,47.37
608,2023-04-01,228353,345389.2,0.6611,49.69
608,2023-05-01,258778,362763.0,0.7134,49.48
608,2023-06-01,248422,360505.8,0.6891,52.69
608,2023-07-01,210766,332248.4,0.6344,56.84
608,2023-08-01,222980,330840.8,0.674,55.21
608,2023-09-01,237526,349817.8,0.679,53.28
608,2023-10-01,265114,379689.8,0.6982,52.4
608,2023-11-01,250117,341155.2,0.7331,53.95
608,2023-12-01,234475,326498.4,0.7182,55.46
608,2024-01-01,236955,333873.4,0.7097,55.69
608,2024-02-01,226046,311686.4,0.7252,56.25
608,2024-03-01,252007,358119.4,0.7037,56.98
608,2024-04-01,241322,345389.2,0.6987,57.8
608,2024-05-01,268314,362763.0,0.7396,57.85
608,2024-06-01,248034,360505.8,0.688,60.32
608,2024-07-01,220638,332248.4,0.6641,61.67
608,2024-08-01,212074,330840.8,0.641,62.6
608,2024-09-01,255723,349817.8,0.731,67.84
608,2024-10-01,273700,379689.8,0.7209,68.63
608,2024-11-01,251476,341155.2,0.7371,69.57
608,2024-12-01,250217,326498.4,0.7664,70.12
608,2025-01-01,260819,333873.4,0.7812,72.31
608,2025-02-01,238025,311686.4,0.7637,73.36
608,2025-03-01,276261,358119.4,0.7714,74.87
608,2025-04-01,260950,345389.2,0.7555,77.46
608,2025-05-01,143618,362763.0,0.3959,76.7
609,2020-07-01,227549,1411273.0,0.1612,6.64
609,2020-08-01,250268,1435451.4,0.1743,8.26
609,2020-09-01,288609,1330846.2,0.2169,8.8
609,2020-10-01,320284,1463650.8,0.2188,9.98
609,2020-11-01,307417,1413429.6,0.2175,11.59
609,2020-12-01,339352,1498417.6,0.2265,14.15
609,2021-01-01,282605,1254961.0,0.2252,14.49
609,2021-02-01,257285,1168747.6,0.2201,16.16
609,2021-03-01,341309,1349485.8,0.2529,17.17
609,2021-04-01,351007,1347681.8,0.2605,18.71
609,2021-05-01,392594,1406826.2,0.2791,20.94
609,2021-06-01,498103,1445454.6,0.3446,22.64
609,2021-07-01,519495,1411273.0,0.3681,23.91
609,2021-08-01,530952,1435451.4,0.3699,24.7
609,2021-09-01,581392,1330846.2,0.4369,26.8
609,2021-10-01,630396,1463650.8,0.4307,27.89
609,2021-11-01,710289,1413429.6,0.5025,30.09
609,2021-12-01,765711,1498417.6,0.511,30.17
609,2022-01-01,465875,1254961.0,0.3712,29.82
609,2022-02-01,559788,1168747.6,0.479,31.75
609,2022-03-01,695607,1349485.8,0.5155,34.26
609,2022-04-01,703824,1347681.8,0.5222,34.99
609,2022-05-01,778244,1406826.2,0.5532,36.56
609,2022-06-01,815971,1445454.6,0.5645,38.51
609,2022-07-01,741018,1411273.0,0.5251,39.27
609,2022-08-01,814611,1435451.4,0.5675,39.89
609,2022-09-01,815995,1330846.2,0.6131,42.19
609,2022-10-01,853819,1463650.8,0.5833,43.31
609,2022-11-01,871189,1413429.6,0.6164,45.55
609,2022-12-01,1002455,1498417.6,0.669,46.58
609,2023-01-01,810856,1254961.0,0.6461,47.28
609,2023-02-01,730609,1168747.6,0.6251,47.98
609,2023-03-01,881624,1349485.8,0.6533,48.43
609,2023-04-01,857951,1347681.8,0.6366,47.85
609,2023-05-01,951336,1406826.2,0.6762,49.48
609,2023-06-01,906816,1445454.6,0.6274,50.72
609,2023-07-01,893672,1411273.0,0.6332,51.05
609,2023-08-01,937789,1435451.4,0.6533,51.08
609,2023-09-01,868127,1330846.2,0.6523,53.01
609,2023-10-01,939340,1463650.8,0.6418,53.22
609,2023-11-01,1001290,1413429.6,0.7084,56.31
609,2023-12-01,1080340,1498417.6,0.721,56.9
609,2024-01-01,832410,1254961.0,0.6633,56.62
609,2024-02-01,787683,1168747.6,0.674,57.33
609,2024-03-01,876003,1349485.8,0.6491,57.77
609,2024-04-01,952412,1347681.8,0.7067,57.71
609,2024-05-01,1021863,1406826.2,0.7264,60.25
609,2024-06-01,967935,1445454.6,0.6696,63.0
609,2024-07-01,1023817,1411273.0,0.7255,63.64
609,2024-08-01,987019,1435451.4,0.6876,63.89
609,2024-09-01,1015158,1330846.2,0.7628,66.94
609,2024-10-01,1146323,1463650.8,0.7832,67.61
609,2024-11-01,1082124,1413429.6,0.7656,69.92
609,2024-12-01,1225742,1498417.6,0.818,70.73
609,2025-01-01,950279,1254961.0,0.7572,71.26
609,2025-02-01,853289,1168747.6,0.7301,72.46
609,2025-03-01,1002672,1349485.8,0.743,73.05
609,2025-04-01,1089979,1347681.8,0.8088,74.76
609,2025-05-01,533460,1406826.2,0.3792,71.88
610,2020-07-01,481166,3792960.0,0.1269,8.97
610,2020-08-01,534176,3749368.0,0.1425,10.28
610,2020-09-01,666816,3710174.0,0.1797,11.18
610,2020-10-01,775495,4002447.6,0.1938,12.57
610,2020-11-01,686173,3716222.8,0.1846,13.56
610,2020-12-01,690786,3705163.6,0.1864,14.39
610,2021-01-01,635106,3657995.0,0.1736,15.83
610,2021-02-01,619205,3482883.2,0.1778,17.61
610,2021-03-01,823996,3953045.8,0.2084,18.52
610,2021-04-01,859776,3830828.8,0.2244,20.55
610,2021-05-01,975525,3881039.4,0.2514,22.69
610,2021-06-01,1218205,3922516.6,0.3106,24.42
610,2021-07-01,1316578,3792960.0,0.3471,26.2
610,2021-08-01,1280038,3749368.0,0.3414,27.36
610,2021-09-01,1419574,3710174.0,0.3826,28.99
610,2021-10-01,1620964,4002447.6,0.405,30.69
610,2021-11-01,1704131,3716222.8,0.4586,31.86
610,2021-12-01,1634013,3705163.6,0.441,30.76
610,2022-01-01,1198845,3657995.0,0.3277,31.65
610,2022-02-01,1404344,3482883.2,0.4032,33.33
610,2022-03-01,1849902,3953045.8,0.468,35.41
610,2022-04-01,1829103,3830828.8,0.4775,36.25
610,2022-05-01,1910569,3881039.4,0.4923,37.85
610,2022-06-01,2054497,3922516.6,0.5238,41.19
610,2022-07-01,1945800,3792960.0,0.513,42.5
610,2022-08-01,2029303,3749368.0,0.5412,42.88
610,2022-09-01,2180721,3710174.0,0.5878,45.15
610,2022-10-01,2303622,4002447.6,0.5756,46.39
610,2022-11-01,2212737,3716222.8,0.5954,47.34
610,2022-12-01,2278619,3705163.6,0.615,47.59
610,2023-01-01,2202729,3657995.0,0.6022,49.64
610,2023-02-01,2052821,3482883.2,0.5894,50.34
610,2023-03-01,2576454,3953045.8,0.6518,51.05
610,2023-04-01,2423925,3830828.8,0.6327,51.26
610,2023-05-01,2697143,3881039.4,0.695,52.75
610,2023-06-01,2659456,3922516.6,0.678,54.26
610,2023-07-01,2572132,3792960.0,0.6781,54.97
610,2023-08-01,2643351,3749368.0,0.705,54.78
610,2023-09-01,2651472,3710174.0,0.7146,56.11
610,2023-10-01,2856875,4002447.6,0.7138,56.29
610,2023-11-01,2749072,3716222.8,0.7397,58.03
610,2023-12-01,2710672,3705163.6,0.7316,58.44
610,2024-01-01,2613960,3657995.0,0.7146,59.59
610,2024-02-01,2568368,3482883.2,0.7374,60.42
610,2024-03-01,2780402,3953045.8,0.7034,60.72
610,2024-04-01,2825990,3830828.8,0.7377,60.54
610,2024-05-01,2968343,3881039.4,0.7648,62.34
610,2024-06-01,2751517,3922516.6,0.7015,65.31
610,2024-07-01,2860869,3792960.0,0.7543,67.8
610,2024-08-01,2720501,3749368.0,0.7256,67.77
610,2024-09-01,2871662,3710174.0,0.774,70.05
610,2024-10-01,3207509,4002447.6,0.8014,70.8
610,2024-11-01,2823810,3716222.8,0.7599,71.81
610,2024-12-01,2970592,3705163.6,0.8017,72.39
610,2025-01-01,2828952,3657995.0,0.7734,73.5
610,2025-02-01,2596133,3482883.2,0.7454,74.85
610,2025-03-01,2963559,3953045.8,0.7497,75.48
610,2025-04-01,3085047,3830828.8,0.8053,76.99
610,2025-05-01,1509181,3881039.4,0.3889,74.91
611,2020-07-01,890140,5268310.6,0.169,8.56
611,2020-08-01,988807,5245694.8,0.1885,10.14
611,2020-09-01,1145216,5061171.6,0.2263,10.72
611,2020-10-01,1285975,5409425.4,0.2377,11.89
611,2020-11-01,1161011,5006144.0,0.2319,13.11
611,2020-12-01,1172091,5116783.2,0.2291,14.23
611,2021-01-01,1096307,4778562.2,0.2294,15.24
611,2021-02-01,1010266,4573362.2,0.2209,17.04
611,2021-03-01,1377992,5237264.8,0.2631,18.02
611,2021-04-01,1467986,5195374.8,0.2826,19.39
611,2021-05-01,1657659,5329265.2,0.311,20.95
611,2021-06-01,1982114,5292735.0,0.3745,22.08
611,2021-07-01,2170798,5268310.6,0.412,23.47
611,2021-08-01,2148478,5245694.8,0.4096,24.39
611,2021-09-01,2326597,5061171.6,0.4597,25.79
611,2021-10-01,2662470,5409425.4,0.4922,27.01
611,2021-11-01,2775494,5006144.0,0.5544,28.29
611,2021-12-01,2733122,5116783.2,0.5341,27.81
611,2022-01-01,2035225,4778562.2,0.4259,28.96
611,2022-02-01,2209552,4573362.2,0.4831,30.32
611,2022-03-01,2868523,5237264.8,0.5477,31.34
611,2022-04-01,2873869,5195374.8,0.5532,32.47
611,2022-05-01,3000913,5329265.2,0.5631,34.2
611,2022-06-01,3111585,5292735.0,0.5879,36.23
611,2022-07-01,3036649,5268310.6,0.5764,37.15
611,2022-08-01,3113216,5245694.8,0.5935,37.59
611,2022-09-01,3217343,5061171.6,0.6357,39.9
611,2022-10-01,3370678,5409425.4,0.6231,40.83
611,2022-11-01,3261910,5006144.0,0.6516,42.65
611,2022-12-01,3405430,5116783.2,0.6655,43.27
611,2023-01-01,3129142,4778562.2,0.6548,44.49
611,2023-02-01,2944337,4573362.2,0.6438,45.05
611,2023-03-01,3592130,5237264.8,0.6859,45.57
611,2023-04-01,3493512,5195374.8,0.6724,45.38
611,2023-05-01,3803083,5329265.2,0.7136,46.61
611,2023-06-01,3704658,5292735.0,0.7,47.97
611,2023-07-01,3699408,5268310.6,0.7022,48.99
611,2023-08-01,3758813,5245694.8,0.7166,48.66
611,2023-09-01,3601731,5061171.6,0.7116,50.1
611,2023-10-01,3888692,5409425.4,0.7189,50.22
611,2023-11-01,3725155,5006144.0,0.7441,52.5
611,2023-12-01,3878677,5116783.2,0.758,53.72
611,2024-01-01,3458032,4778562.2,0.7237,54.47
611,2024-02-01,3425319,4573362.2,0.749,55.16
611,2024-03-01,3846641,5237264.8,0.7345,55.57
611,2024-04-01,3869164,5195374.8,0.7447,55.07
611,2024-05-01,4033852,5329265.2,0.7569,57.19
611,2024-06-01,3708592,5292735.0,0.7007,59.95
611,2024-07-01,3822585,5268310.6,0.7256,62.03
611,2024-08-01,3777390,5245694.8,0.7201,62.28
611,2024-09-01,3800993,5061171.6,0.751,65.04
611,2024-10-01,4205141,5409425.4,0.7774,65.85
611,2024-11-01,3894189,5006144.0,0.7779,67.82
611,2024-12-01,4104790,5116783.2,0.8022,68.28
611,2025-01-01,3687878,4778562.2,0.7718,69.91
611,2025-02-01,3525502,4573362.2,0.7709,71.52
611,2025-03-01,3984939,5237264.8,0.7609,71.6
611,2025-04-01,4182262,5195374.8,0.805,73.51
611,2025-05-01,2053358,5329265.2,0.3853,71.65
612,2020-07-01,230225,1529752.4,0.1505,7.44
612,2020-08-01,246254,1518839.6,0.1621,8.69
612,2020-09-01,293107,1498208.4,0.1956,9.55
612,2020-10-01,336942,1650035.6,0.2042,10.8
612,2020-11-01,302760,1533476.0,0.1974,11.78
612,2020-12-01,296899,1555224.6,0.1909,13.12
612,2021-01-01,287255,1530700.2,0.1877,14.51
612,2021-02-01,282521,1442505.8,0.1959,16.26
612,2021-03-01,373510,1624718.4,0.2299,17.21
612,2021-04-01,392096,1561881.8,0.251,19.44
612,2021-05-01,427488,1607644.6,0.2659,21.6
612,2021-06-01,539489,1615161.6,0.334,23.63
612,2021-07-01,563616,1529752.4,0.3684,25.75
612,2021-08-01,557002,1518839.6,0.3667,26.9
612,2021-09-01,607496,1498208.4,0.4055,28.41
612,2021-10-01,719339,1650035.6,0.436,29.84
612,2021-11-01,745009,1533476.0,0.4858,31.41
612,2021-12-01,714988,1555224.6,0.4597,31.09
612,2022-01-01,527805,1530700.2,0.3448,31.41
612,2022-02-01,590862,1442505.8,0.4096,33.7
612,2022-03-01,820413,1624718.4,0.505,36.0
612,2022-04-01,784652,1561881.8,0.5024,37.12
612,2022-05-01,804161,1607644.6,0.5002,38.63
612,2022-06-01,871131,1615161.6,0.5393,41.3
612,2022-07-01,805489,1529752.4,0.5265,43.16
612,2022-08-01,833955,1518839.6,0.5491,43.52
612,2022-09-01,911332,1498208.4,0.6083,45.72
612,2022-10-01,960228,1650035.6,0.5819,46.34
612,2022-11-01,914909,1533476.0,0.5966,48.08
612,2022-12-01,907588,1555224.6,0.5836,48.73
612,2023-01-01,897871,1530700.2,0.5866,50.11
612,2023-02-01,835453,1442505.8,0.5792,50.8
612,2023-03-01,969116,1624718.4,0.5965,51.26
612,2023-04-01,887939,1561881.8,0.5685,51.21
612,2023-05-01,969006,1607644.6,0.6027,52.21
612,2023-06-01,951172,1615161.6,0.5889,54.06
612,2023-07-01,872401,1529752.4,0.5703,55.16
612,2023-08-01,889805,1518839.6,0.5858,54.8
612,2023-09-01,922598,1498208.4,0.6158,56.37
612,2023-10-01,1061814,1650035.6,0.6435,56.58
612,2023-11-01,1036270,1533476.0,0.6758,58.0
612,2023-12-01,1031548,1555224.6,0.6633,59.42
612,2024-01-01,1026406,1530700.2,0.6705,59.81
612,2024-02-01,981346,1442505.8,0.6803,60.57
612,2024-03-01,1061917,1624718.4,0.6536,60.39
612,2024-04-01,1014878,1561881.8,0.6498,62.72
612,2024-05-01,1058003,1607644.6,0.6581,61.81
612,2024-06-01,984823,1615161.6,0.6097,64.3
612,2024-07-01,1001747,1529752.4,0.6548,67.51
612,2024-08-01,966828,1518839.6,0.6366,67.21
612,2024-09-01,1055477,1498208.4,0.7045,70.31
612,2024-10-01,1181969,1650035.6,0.7163,71.24
612,2024-11-01,1065121,1533476.0,0.6946,72.15
612,2024-12-01,1122480,1555224.6,0.7217,72.55
612,2025-01-01,1063929,1530700.2,0.6951,73.57
612,2025-02-01,993163,1442505.8,0.6885,75.06
612,2025-03-01,1124819,1624718.4,0.6923,75.79
612,2025-04-01,1135322,1561881.8,0.7269,77.55
612,2025-05-01,570185,1607644.6,0.3547,76.22
613,2020-07-01,329578,1513416.6,0.2178,7.11
613,2020-08-01,353420,1500418.0,0.2355,8.5
613,2020-09-01,428099,1542343.4,0.2776,8.97
613,2020-10-01,487597,1673719.2,0.2913,9.93
613,2020-11-01,443775,1552062.2,0.2859,11.19
613,2020-12-01,466651,1581447.8,0.2951,12.33
613,2021-01-01,424312,1496084.6,0.2836,13.8
613,2021-02-01,409652,1399196.6,0.2928,15.59
613,2021-03-01,505887,1587851.0,0.3186,16.55
613,2021-04-01,531419,1577483.8,0.3369,18.31
613,2021-05-01,569584,1630173.0,0.3494,19.84
613,2021-06-01,634448,1605050.8,0.3953,21.6
613,2021-07-01,644538,1513416.6,0.4259,23.29
613,2021-08-01,646074,1500418.0,0.4306,24.56
613,2021-09-01,692353,1542343.4,0.4489,25.43
613,2021-10-01,768442,1673719.2,0.4591,26.43
613,2021-11-01,786438,1552062.2,0.5067,27.88
613,2021-12-01,769541,1581447.8,0.4866,27.8
613,2022-01-01,603458,1496084.6,0.4034,28.47
613,2022-02-01,663422,1399196.6,0.4741,29.91
613,2022-03-01,825667,1587851.0,0.52,32.33
613,2022-04-01,795757,1577483.8,0.5044,33.77
613,2022-05-01,837366,1630173.0,0.5137,35.09
613,2022-06-01,851100,1605050.8,0.5303,37.21
613,2022-07-01,782096,1513416.6,0.5168,39.04
613,2022-08-01,846427,1500418.0,0.5641,39.27
613,2022-09-01,905287,1542343.4,0.587,40.66
613,2022-10-01,934055,1673719.2,0.5581,41.41
613,2022-11-01,901465,1552062.2,0.5808,42.98
613,2022-12-01,929381,1581447.8,0.5877,43.25
613,2023-01-01,871121,1496084.6,0.5823,44.89
613,2023-02-01,830157,1399196.6,0.5933,45.47
613,2023-03-01,978046,1587851.0,0.616,45.82
613,2023-04-01,920604,1577483.8,0.5836,46.24
613,2023-05-01,1035457,1630173.0,0.6352,46.97
613,2023-06-01,987922,1605050.8,0.6155,48.6
613,2023-07-01,879626,1513416.6,0.5812,49.54
613,2023-08-01,943810,1500418.0,0.629,49.99
613,2023-09-01,1014792,1542343.4,0.658,50.81
613,2023-10-01,1097049,1673719.2,0.6555,51.0
613,2023-11-01,1083108,1552062.2,0.6979,52.25
613,2023-12-01,1061044,1581447.8,0.6709,53.6
613,2024-01-01,1006339,1496084.6,0.6726,54.54
613,2024-02-01,972219,1399196.6,0.6948,55.23
613,2024-03-01,1055402,1587851.0,0.6647,55.48
613,2024-04-01,1003064,1577483.8,0.6359,55.44
613,2024-05-01,1051663,1630173.0,0.6451,56.86
613,2024-06-01,940217,1605050.8,0.5858,58.91
613,2024-07-01,943885,1513416.6,0.6237,60.59
613,2024-08-01,906228,1500418.0,0.604,60.44
613,2024-09-01,998523,1542343.4,0.6474,63.27
613,2024-10-01,1093902,1673719.2,0.6536,63.9
613,2024-11-01,998381,1552062.2,0.6433,65.55
613,2024-12-01,1018157,1581447.8,0.6438,65.97
613,2025-01-01,956173,1496084.6,0.6391,67.5
613,2025-02-01,901472,1399196.6,0.6443,68.87
613,2025-03-01,1012323,1587851.0,0.6375,70.29
613,2025-04-01,1041737,1577483.8,0.6604,72.21
613,2025-05-01,531718,1630173.0,0.3262,71.76
614,2020-07-01,332228,1813314.4,0.1832,9.24
614,2020-08-01,368110,1798395.4,0.2047,10.93
614,2020-09-01,453631,1959218.0,0.2315,11.46
614,2020-10-01,524391,2143742.6,0.2446,12.64
614,2020-11-01,485505,2011218.6,0.2414,14.03
614,2020-12-01,480409,1955560.6,0.2457,15.04
614,2021-01-01,450598,1746851.2,0.2579,16.38
614,2021-02-01,438216,1765898.6,0.2482,18.46
614,2021-03-01,560113,2013671.2,0.2782,19.47
614,2021-04-01,598980,2010147.2,0.298,21.12
614,2021-05-01,684291,2067726.4,0.3309,23.11
614,2021-06-01,771952,1918418.8,0.4024,24.22
614,2021-07-01,787287,1813314.4,0.4342,25.49
614,2021-08-01,798060,1798395.4,0.4438,26.63
614,2021-09-01,968834,1959218.0,0.4945,27.82
614,2021-10-01,1093753,2143742.6,0.5102,28.48
614,2021-11-01,1119993,2011218.6,0.5569,29.74
614,2021-12-01,1053248,1955560.6,0.5386,29.36
614,2022-01-01,776272,1746851.2,0.4444,29.98
614,2022-02-01,943004,1765898.6,0.534,32.2
614,2022-03-01,1180304,2013671.2,0.5861,33.76
614,2022-04-01,1143288,2010147.2,0.5688,35.45
614,2022-05-01,1187745,2067726.4,0.5744,36.72
614,2022-06-01,1158600,1918418.8,0.6039,38.16
614,2022-07-01,1072030,1813314.4,0.5912,39.88
614,2022-08-01,1081504,1798395.4,0.6014,40.36
614,2022-09-01,1266464,1959218.0,0.6464,42.66
614,2022-10-01,1368362,2143742.6,0.6383,43.91
614,2022-11-01,1308884,2011218.6,0.6508,44.67
614,2022-12-01,1289935,1955560.6,0.6596,45.26
614,2023-01-01,1162447,1746851.2,0.6655,45.96
614,2023-02-01,1151999,1765898.6,0.6524,47.28
614,2023-03-01,1374570,2013671.2,0.6826,47.09
614,2023-04-01,1312380,2010147.2,0.6529,48.24
614,2023-05-01,1439987,2067726.4,0.6964,48.98
614,2023-06-01,1281361,1918418.8,0.6679,49.8
614,2023-07-01,1216956,1813314.4,0.6711,50.7
614,2023-08-01,1245735,1798395.4,0.6927,51.21
614,2023-09-01,1364562,1959218.0,0.6965,52.28
614,2023-10-01,1509722,2143742.6,0.7042,52.41
614,2023-11-01,1462313,2011218.6,0.7271,53.94
614,2023-12-01,1367209,1955560.6,0.6991,54.05
614,2024-01-01,1265590,1746851.2,0.7245,55.21
614,2024-02-01,1290079,1765898.6,0.7306,56.48
614,2024-03-01,1465684,2013671.2,0.7279,57.01
614,2024-04-01,1463280,2010147.2,0.7279,57.28
614,2024-05-01,1500263,2067726.4,0.7256,58.41
614,2024-06-01,1340009,1918418.8,0.6985,60.15
614,2024-07-01,1314606,1813314.4,0.725,61.19
614,2024-08-01,1251622,1798395.4,0.696,61.78
614,2024-09-01,1488055,1959218.0,0.7595,66.23
614,2024-10-01,1665730,2143742.6,0.777,67.06
614,2024-11-01,1463761,2011218.6,0.7278,68.22
614,2024-12-01,1483968,1955560.6,0.7588,68.1
614,2025-01-01,1276787,1746851.2,0.7309,68.88
614,2025-02-01,1286822,1765898.6,0.7287,71.73
614,2025-03-01,1490520,2013671.2,0.7402,74.21
614,2025-04-01,1536752,2010147.2,0.7645,76.35
614,2025-05-01,750790,2067726.4,0.3631,73.55
615,2020-07-01,41719,125084.8,0.3335,0.0
615,2020-08-01,43814,126144.0,0.3473,0.0
615,2020-09-01,53480,138643.6,0.3857,0.0
615,2020-10-01,56923,140886.2,0.404,0.0
615,2020-11-01,58369,142279.2,0.4102,0.0
615,2020-12-01,58867,143285.2,0.4108,2.34
615,2021-01-01,57395,138436.4,0.4146,5.38
615,2021-02-01,63385,131042.8,0.4837,7.94
615,2021-03-01,66090,145053.0,0.4556,7.97
615,2021-04-01,65780,143353.0,0.4589,8.33
615,2021-05-01,67660,148950.2,0.4542,8.91
615,2021-06-01,76728,134273.8,0.5714,10.9
615,2021-07-01,69894,125084.8,0.5588,11.53
615,2021-08-01,76027,126144.0,0.6027,12.31
615,2021-09-01,80850,138643.6,0.5831,11.83
615,2021-10-01,91665,140886.2,0.6506,11.46
615,2021-11-01,89099,142279.2,0.6262,12.09
615,2021-12-01,90231,143285.2,0.6297,13.47
615,2022-01-01,80332,138436.4,0.5803,13.57
615,2022-02-01,80380,131042.8,0.6134,14.44
615,2022-03-01,97466,145053.0,0.6719,15.12
615,2022-04-01,84010,143353.0,0.586,16.38
615,2022-05-01,92140,148950.2,0.6186,17.49
615,2022-06-01,89090,134273.8,0.6635,18.78
615,2022-07-01,84570,125084.8,0.6761,20.83
615,2022-08-01,84633,126144.0,0.6709,21.19
615,2022-09-01,89226,138643.6,0.6436,20.05
615,2022-10-01,96495,140886.2,0.6849,21.01
615,2022-11-01,97752,142279.2,0.687,21.54
615,2022-12-01,99065,143285.2,0.6914,22.49
615,2023-01-01,93206,138436.4,0.6733,22.78
615,2023-02-01,96014,131042.8,0.7327,24.32
615,2023-03-01,118287,145053.0,0.8155,24.86
615,2023-04-01,92827,143353.0,0.6475,24.5
615,2023-05-01,105321,148950.2,0.7071,25.22
615,2023-06-01,95921,134273.8,0.7144,27.18
615,2023-07-01,94262,125084.8,0.7536,30.73
615,2023-08-01,88426,126144.0,0.701,30.38
615,2023-09-01,99821,138643.6,0.72,31.03
615,2023-10-01,101514,140886.2,0.7205,29.01
615,2023-11-01,114575,142279.2,0.8053,31.12
615,2023-12-01,101178,143285.2,0.7061,30.21
615,2024-01-01,95915,138436.4,0.6928,30.18
615,2024-02-01,91884,131042.8,0.7012,29.89
615,2024-03-01,102761,145053.0,0.7084,30.24
615,2024-04-01,94580,143353.0,0.6598,30.63
615,2024-05-01,104866,148950.2,0.704,30.79
615,2024-06-01,95545,134273.8,0.7116,33.0
615,2024-07-01,88881,125084.8,0.7106,36.23
615,2024-08-01,87065,126144.0,0.6902,36.3
615,2024-09-01,104140,138643.6,0.7511,44.58
615,2024-10-01,101412,140886.2,0.7198,46.82
615,2024-11-01,96268,142279.2,0.6766,47.96
615,2024-12-01,97044,143285.2,0.6773,48.72
615,2025-01-01,98977,138436.4,0.715,50.27
615,2025-02-01,92765,131042.8,0.7079,51.53
615,2025-03-01,104401,145053.0,0.7197,52.54
615,2025-04-01,101333,143353.0,0.7069,54.77
615,2025-05-01,60168,148950.2,0.4039,55.62
616,2020-07-01,474954,1432640.0,0.3315,5.2
616,2020-08-01,514587,1444602.6,0.3562,6.69
616,2020-09-01,577810,1420931.8,0.4066,6.19
616,2020-10-01,639188,1515895.8,0.4217,6.53
616,2020-11-01,587302,1432592.0,0.41,7.15
616,2020-12-01,586284,1423143.0,0.412,7.82
616,2021-01-01,562368,1355995.8,0.4147,8.93
616,2021-02-01,529412,1294498.6,0.409,10.57
616,2021-03-01,675656,1488995.8,0.4538,11.59
