puma,year,month,period,day_group,ridership,baseline,baseline_comparison,omny_pct
4307,2025,3,2025-03-01,weekday,1321672.0,1666940.67,0.7929,67.59
4307,2025,3,2025-03-01,weekend,379087.0,371540.67,1.0203,66.63
4308,2025,3,2025-03-01,total,237386.0,329027.67,0.7215,78.47
4308,2025,3,2025-03-01,weekday,186028.0,267028.0,0.6967,77.97
4308,2025,3,2025-03-01,weekend,51358.0,61999.66,0.8284,80.28
4309,2025,3,2025-03-01,total,1654020.0,2295444.66,0.7206,68.66
4309,2025,3,2025-03-01,weekday,1298440.0,1890145.67,0.687,68.15
4309,2025,3,2025-03-01,weekend,355580.0,405299.01,0.8773,70.53
4310,2025,3,2025-03-01,total,620370.0,829462.01,0.7479,63.42
4310,2025,3,2025-03-01,weekday,495633.0,693751.67,0.7144,63.68
4310,2025,3,2025-03-01,weekend,124737.0,135710.33,0.9191,62.4
4311,2025,3,2025-03-01,total,1364064.0,1668976.33,0.8173,55.12
4311,2025,3,2025-03-01,weekday,1067292.0,1359085.66,0.7853,56.17
4311,2025,3,2025-03-01,weekend,296772.0,309890.68,0.9577,51.33
4312,2025,3,2025-03-01,total,886348.0,1020880.0,0.8682,61.14
4312,2025,3,2025-03-01,weekday,711337.0,854274.67,0.8327,61.59
4312,2025,3,2025-03-01,weekend,175011.0,166605.34,1.0505,59.3
4313,2025,3,2025-03-01,total,712103.0,965540.0,0.7375,59.39
4313,2025,3,2025-03-01,weekday,581481.0,805831.0,0.7216,59.89
4313,2025,3,2025-03-01,weekend,130622.0,159709.0,0.8179,57.12
4314,2025,3,2025-03-01,total,1413155.0,2073655.33,0.6815,64.55
4314,2025,3,2025-03-01,weekday,1147737.0,1743415.34,0.6583,64.75
4314,2025,3,2025-03-01,weekend,265418.0,330239.99,0.8037,63.7
4315,2025,3,2025-03-01,total,1026498.0,1406860.99,0.7296,60.6
4315,2025,3,2025-03-01,weekday,846123.0,1194580.32,0.7083,61.15
4315,2025,3,2025-03-01,weekend,180375.0,212280.67,0.8497,58.01
4316,2025,3,2025-03-01,total,999490.0,1517065.34,0.6588,59.98
4316,2025,3,2025-03-01,weekday,790036.0,1237140.83,0.6386,59.85
4316,2025,3,2025-03-01,weekend,209454.0,279924.5,0.7483,60.48
4317,2025,3,2025-03-01,total,422207.0,572891.67,0.737,60.78
4317,2025,3,2025-03-01,weekday,339989.0,480032.0,0.7083,60.73
4317,2025,3,2025-03-01,weekend,82218.0,92859.66,0.8854,60.98
4318,2025,3,2025-03-01,total,48158.0,309994.33,0.1554,45.17
4318,2025,3,2025-03-01,weekday,38994.0,266282.67,0.1464,45.96
4318,2025,3,2025-03-01,weekend,9164.0,43711.67,0.2096,41.79
4401,2025,3,2025-03-01,total,2404370.0,3104218.5,0.7745,71.46
4401,2025,3,2025-03-01,weekday,1880980.0,2636806.51,0.7134,71.16
4401,2025,3,2025-03-01,weekend,523390.0,467412.0,1.1198,72.53
4402,2025,3,2025-03-01,total,2832876.0,3584977.33,0.7902,68.92
4402,2025,3,2025-03-01,weekday,2279805.0,3009526.68,0.7575,68.95
4402,2025,3,2025-03-01,weekend,553071.0,575450.67,0.9611,68.78
4403,2025,3,2025-03-01,total,963685.0,1141273.67,0.8444,61.05
4403,2025,3,2025-03-01,weekday,752670.0,923274.67,0.8152,61.75
4403,2025,3,2025-03-01,weekend,211015.0,217999.0,0.968,58.55
4404,2025,3,2025-03-01,total,3940309.0,4751024.67,0.8294,60.22
4404,2025,3,2025-03-01,weekday,3060141.0,3814934.66,0.8021,60.8
4404,2025,3,2025-03-01,weekend,880168.0,936090.0,0.9403,58.18
4405,2025,3,2025-03-01,total,515388.0,581391.33,0.8865,71.04
4405,2025,3,2025-03-01,weekday,432330.0,503879.34,0.858,70.42
4405,2025,3,2025-03-01,weekend,83058.0,77512.0,1.0716,74.26
4406,2025,3,2025-03-01,total,1038275.0,1476908.0,0.703,63.82
4406,2025,3,2025-03-01,weekday,838583.0,1244035.0,0.6741,64.16
4406,2025,3,2025-03-01,weekend,199692.0,232873.01,0.8575,62.34
4407,2025,3,2025-03-01,total,1290346.0,1530925.67,0.8429,58.25
4407,2025,3,2025-03-01,weekday,979878.0,1251099.67,0.7832,58.4
4407,2025,3,2025-03-01,weekend,310468.0,279826.0,1.1095,57.76
4409,2025,3,2025-03-01,total,553878.0,740649.83,0.7478,62.15
4409,2025,3,2025-03-01,weekday,470987.0,646395.33,0.7286,62.73
4409,2025,3,2025-03-01,weekend,82891.0,94254.5,0.8794,58.89
4410,2025,3,2025-03-01,total,511397.0,794269.34,0.6439,58.71
4410,2025,3,2025-03-01,weekday,415720.0,660236.66,0.6297,59.08
4410,2025,3,2025-03-01,weekend,95677.0,134032.67,0.7138,57.13
4412,2025,3,2025-03-01,total,1934943.0,2673708.66,0.7237,58.22
4412,2025,3,2025-03-01,weekday,1588057.0,2285256.66,0.6949,58.45
4412,2025,3,2025-03-01,weekend,346886.0,388451.99,0.893,57.18
4414,2025,3,2025-03-01,total,217785.0,462630.65,0.4708,59.84
4414,2025,3,2025-03-01,weekday,162256.0,383378.32,0.4232,59.1
4414,2025,3,2025-03-01,weekend,55529.0,79252.33,0.7007,62.01
4103,2025,4,2025-04-01,total,2574997.0,2800558.0,0.9195,75.57
4103,2025,4,2025-04-01,weekday,1989465.0,2201336.0,0.9038,74.55
4103,2025,4,2025-04-01,weekend,585532.0,599222.0,0.9772,79.04
4104,2025,4,2025-04-01,total,3958273.0,4641608.66,0.8528,78.26
4104,2025,4,2025-04-01,weekday,3172437.0,3715914.33,0.8537,77.91
4104,2025,4,2025-04-01,weekend,785836.0,925694.34,0.8489,79.65
4107,2025,4,2025-04-01,total,6281253.0,7902469.33,0.7948,75.71
4107,2025,4,2025-04-01,weekday,5022823.0,6307638.5,0.7963,75.13
4107,2025,4,2025-04-01,weekend,1258430.0,1594830.83,0.7891,78.03
4108,2025,4,2025-04-01,total,5192534.0,6462159.34,0.8035,74.94
4108,2025,4,2025-04-01,weekday,4373254.0,5362071.0,0.8156,74.45
4108,2025,4,2025-04-01,weekend,819280.0,1100088.33,0.7447,77.58
4109,2025,4,2025-04-01,total,2097106.0,2891260.34,0.7253,70.85
4109,2025,4,2025-04-01,weekday,1735665.0,2293592.33,0.7567,70.81
4109,2025,4,2025-04-01,weekend,361441.0,597668.0,0.6048,71.01
4110,2025,4,2025-04-01,total,1352554.0,1999653.49,0.6764,66.54
4110,2025,4,2025-04-01,weekday,1085161.0,1601678.33,0.6775,66.0
4110,2025,4,2025-04-01,weekend,267393.0,397975.17,0.6719,68.72
4111,2025,4,2025-04-01,total,1645153.0,2262814.67,0.727,68.22
4111,2025,4,2025-04-01,weekday,1383458.0,1838671.34,0.7524,68.08
4111,2025,4,2025-04-01,weekend,261695.0,424143.32,0.617,68.95
4112,2025,4,2025-04-01,total,2292766.0,3336168.0,0.6872,67.43
4112,2025,4,2025-04-01,weekday,1896461.0,2678774.17,0.708,67.39
4112,2025,4,2025-04-01,weekend,396305.0,657393.83,0.6028,67.61
4121,2025,4,2025-04-01,total,12358843.0,16089218.99,0.7681,75.45
4121,2025,4,2025-04-01,weekday,10161456.0,13480982.03,0.7538,74.88
4121,2025,4,2025-04-01,weekend,2197387.0,2608237.01,0.8425,78.07
4165,2025,4,2025-04-01,total,24391672.0,31838914.0,0.7661,75.67
4165,2025,4,2025-04-01,weekday,20139128.0,26657178.3,0.7555,75.47
4165,2025,4,2025-04-01,weekend,4252544.0,5181735.66,0.8207,76.65
4204,2025,4,2025-04-01,total,1214054.0,1763937.82,0.6883,63.31
4204,2025,4,2025-04-01,weekday,1000285.0,1397982.83,0.7155,63.06
4204,2025,4,2025-04-01,weekend,213769.0,365954.99,0.5841,64.48
4205,2025,4,2025-04-01,total,856092.0,1406083.99,0.6088,61.99
4205,2025,4,2025-04-01,weekday,721650.0,1133797.66,0.6365,62.2
4205,2025,4,2025-04-01,weekend,134442.0,272286.33,0.4938,60.88
4207,2025,4,2025-04-01,total,953198.0,1533749.01,0.6215,59.33
4207,2025,4,2025-04-01,weekday,808994.0,1247359.34,0.6486,59.67
4207,2025,4,2025-04-01,weekend,144204.0,286389.67,0.5035,57.47
4208,2025,4,2025-04-01,total,486469.0,676902.17,0.7187,58.86
4208,2025,4,2025-04-01,weekday,411909.0,568240.16,0.7249,58.92
4208,2025,4,2025-04-01,weekend,74560.0,108662.0,0.6862,58.54
4209,2025,4,2025-04-01,total,530773.0,850405.33,0.6241,62.5
4209,2025,4,2025-04-01,weekday,459568.0,693697.33,0.6625,62.89
4209,2025,4,2025-04-01,weekend,71205.0,156708.01,0.4544,60.01
4210,2025,4,2025-04-01,total,452164.0,715381.33,0.6321,61.8
4210,2025,4,2025-04-01,weekday,396676.0,600696.33,0.6604,62.24
4210,2025,4,2025-04-01,weekend,55488.0,114685.01,0.4838,58.64
4211,2025,4,2025-04-01,total,407412.0,616259.67,0.6611,61.89
4211,2025,4,2025-04-01,weekday,347914.0,528358.34,0.6585,62.2
4211,2025,4,2025-04-01,weekend,59498.0,87901.34,0.6769,60.1
4212,2025,4,2025-04-01,total,588085.0,999503.67,0.5884,56.8
4212,2025,4,2025-04-01,weekday,499622.0,833587.66,0.5994,57.07
4212,2025,4,2025-04-01,weekend,88463.0,165916.0,0.5332,55.29
4221,2025,4,2025-04-01,total,1797282.0,2650697.02,0.678,62.12
4221,2025,4,2025-04-01,weekday,1549824.0,2186370.66,0.7089,62.41
4221,2025,4,2025-04-01,weekend,247458.0,464326.33,0.5329,60.32
4263,2025,4,2025-04-01,total,530539.0,750764.0,0.7067,62.34
4263,2025,4,2025-04-01,weekday,441771.0,603818.34,0.7316,62.29
4263,2025,4,2025-04-01,weekend,88768.0,146945.67,0.6041,62.57
4301,2025,4,2025-04-01,total,2992070.0,3276748.66,0.9131,81.92
4301,2025,4,2025-04-01,weekday,2309993.0,2554653.68,0.9042,80.92
4301,2025,4,2025-04-01,weekend,682077.0,722095.0,0.9446,85.28
4302,2025,4,2025-04-01,total,4085403.0,5056221.68,0.808,75.71
4302,2025,4,2025-04-01,weekday,3360297.0,4232314.0,0.794,74.9
4302,2025,4,2025-04-01,weekend,725106.0,823907.67,0.8801,79.46
4303,2025,4,2025-04-01,total,1653003.0,2177045.0,0.7593,74.78
4303,2025,4,2025-04-01,weekday,1346654.0,1750185.68,0.7694,74.22
4303,2025,4,2025-04-01,weekend,306349.0,426859.33,0.7177,77.25
4304,2025,4,2025-04-01,total,1706397.0,2016618.0,0.8462,78.23
4304,2025,4,2025-04-01,weekday,1374623.0,1615428.33,0.8509,77.76
4304,2025,4,2025-04-01,weekend,331774.0,401189.67,0.827,80.19
4305,2025,4,2025-04-01,total,1037658.0,1584354.98,0.6549,62.6
4305,2025,4,2025-04-01,weekday,887032.0,1303202.68,0.6807,62.69
4305,2025,4,2025-04-01,weekend,150626.0,281152.37,0.5357,62.03
4306,2025,4,2025-04-01,total,2394884.0,2827315.01,0.8471,76.54
4306,2025,4,2025-04-01,weekday,1917029.0,2275388.67,0.8425,75.83
4306,2025,4,2025-04-01,weekend,477855.0,551926.34,0.8658,79.39
4307,2025,4,2025-04-01,total,1677537.0,1956908.99,0.8572,69.61
4307,2025,4,2025-04-01,weekday,1375251.0,1575596.34,0.8728,69.71
4307,2025,4,2025-04-01,weekend,302286.0,381312.68,0.7928,69.14
4308,2025,4,2025-04-01,total,234273.0,320300.0,0.7314,80.69
4308,2025,4,2025-04-01,weekday,199569.0,257761.67,0.7742,80.43
4308,2025,4,2025-04-01,weekend,34704.0,62538.34,0.5549,82.18
4309,2025,4,2025-04-01,total,1644539.0,2222892.67,0.7398,71.21
4309,2025,4,2025-04-01,weekday,1351501.0,1784103.99,0.7575,70.64
4309,2025,4,2025-04-01,weekend,293038.0,438788.66,0.6678,73.83
4310,2025,4,2025-04-01,total,621471.0,780514.01,0.7962,65.4
4310,2025,4,2025-04-01,weekday,520850.0,655080.34,0.7951,65.52
4310,2025,4,2025-04-01,weekend,100621.0,125433.67,0.8022,64.73
4311,2025,4,2025-04-01,total,1330934.0,1551136.33,0.858,58.31
4311,2025,4,2025-04-01,weekday,1098479.0,1274434.66,0.8619,59.04
4311,2025,4,2025-04-01,weekend,232455.0,276701.66,0.8401,54.86
4312,2025,4,2025-04-01,total,869738.0,950268.67,0.9153,64.98
4312,2025,4,2025-04-01,weekday,727109.0,791150.34,0.9191,65.13
4312,2025,4,2025-04-01,weekend,142629.0,159118.32,0.8964,64.22
4313,2025,4,2025-04-01,total,774229.0,1001900.34,0.7728,63.25
4313,2025,4,2025-04-01,weekday,634980.0,788142.0,0.8057,63.42
4313,2025,4,2025-04-01,weekend,139249.0,213758.34,0.6514,62.43
4314,2025,4,2025-04-01,total,1373752.0,1970438.01,0.6972,67.85
4314,2025,4,2025-04-01,weekday,1193361.0,1628016.67,0.733,67.99
4314,2025,4,2025-04-01,weekend,180391.0,342421.33,0.5268,66.88
4315,2025,4,2025-04-01,total,1016807.0,1357388.0,0.7491,63.89
4315,2025,4,2025-04-01,weekday,876709.0,1128625.0,0.7768,64.29
4315,2025,4,2025-04-01,weekend,140098.0,228763.0,0.6124,61.4
4316,2025,4,2025-04-01,total,973240.0,1421283.17,0.6848,63.74
4316,2025,4,2025-04-01,weekday,818725.0,1170078.5,0.6997,63.46
4316,2025,4,2025-04-01,weekend,154515.0,251204.66,0.6151,65.2
4317,2025,4,2025-04-01,total,428297.0,543178.33,0.7885,65.19
4317,2025,4,2025-04-01,weekday,358217.0,450910.67,0.7944,64.86
4317,2025,4,2025-04-01,weekend,70080.0,92267.67,0.7595,66.9
4318,2025,4,2025-04-01,total,54922.0,300152.67,0.183,50.19
4318,2025,4,2025-04-01,weekday,46599.0,252360.0,0.1847,50.34
4318,2025,4,2025-04-01,weekend,8323.0,47792.67,0.1741,49.33
4401,2025,4,2025-04-01,total,2394845.0,3149392.67,0.7604,73.56
4401,2025,4,2025-04-01,weekday,1985876.0,2648206.83,0.7499,73.26
4401,2025,4,2025-04-01,weekend,408969.0,501185.83,0.816,75.02
4402,2025,4,2025-04-01,total,2909382.0,3486982.0,0.8344,71.65
4402,2025,4,2025-04-01,weekday,2425050.0,2883745.67,0.8409,71.49
4402,2025,4,2025-04-01,weekend,484332.0,603236.32,0.8029,72.42
4403,2025,4,2025-04-01,total,987462.0,1153122.0,0.8563,63.23
4403,2025,4,2025-04-01,weekday,809547.0,899881.34,0.8996,63.6
4403,2025,4,2025-04-01,weekend,177915.0,253240.66,0.7026,61.58
4404,2025,4,2025-04-01,total,3997054.0,4744036.67,0.8425,63.7
4404,2025,4,2025-04-01,weekday,3270936.0,3743627.67,0.8737,63.96
4404,2025,4,2025-04-01,weekend,726118.0,1000409.0,0.7258,62.52
4405,2025,4,2025-04-01,total,535468.0,546807.67,0.9793,72.96
4405,2025,4,2025-04-01,weekday,451846.0,478444.67,0.9444,72.56
4405,2025,4,2025-04-01,weekend,83622.0,68363.0,1.2232,75.17
4406,2025,4,2025-04-01,total,1011516.0,1412105.0,0.7163,67.94
4406,2025,4,2025-04-01,weekday,858045.0,1182056.34,0.7259,68.13
4406,2025,4,2025-04-01,weekend,153471.0,230048.67,0.6671,66.89
4407,2025,4,2025-04-01,total,1306851.0,1474975.0,0.886,61.21
4407,2025,4,2025-04-01,weekday,1043466.0,1204599.67,0.8662,61.17
4407,2025,4,2025-04-01,weekend,263385.0,270375.33,0.9741,61.39
4409,2025,4,2025-04-01,total,549291.0,705993.16,0.778,64.98
4409,2025,4,2025-04-01,weekday,488760.0,606517.5,0.8058,65.34
4409,2025,4,2025-04-01,weekend,60531.0,99475.66,0.6085,62.04
4410,2025,4,2025-04-01,total,514901.0,754555.65,0.6824,62.26
4410,2025,4,2025-04-01,weekday,436496.0,636176.68,0.6861,62.53
4410,2025,4,2025-04-01,weekend,78405.0,118379.01,0.6623,60.8
4412,2025,4,2025-04-01,total,1937168.0,2579548.34,0.751,61.76
4412,2025,4,2025-04-01,weekday,1661605.0,2176499.02,0.7634,61.75
4412,2025,4,2025-04-01,weekend,275563.0,403049.33,0.6837,61.82
4414,2025,4,2025-04-01,total,211799.0,450735.01,0.4699,61.5
4414,2025,4,2025-04-01,weekday,170967.0,367869.33,0.4647,61.2
4414,2025,4,2025-04-01,weekend,40832.0,82865.67,0.4927,62.8
4103,2025,5,2025-05-01,total,2685054.0,2935999.33,0.9145,78.62
4103,2025,5,2025-05-01,weekday,2012891.0,2452729.01,0.8207,77.7
4103,2025,5,2025-05-01,weekend,672163.0,483270.33,1.3909,81.34
4104,2025,5,2025-05-01,total,4115937.0,4854042.67,0.8479,81.3
4104,2025,5,2025-05-01,weekday,3194876.0,4052986.34,0.7883,80.91
4104,2025,5,2025-05-01,weekend,921061.0,801056.33,1.1498,82.64
4107,2025,5,2025-05-01,total,6426673.0,8336763.99,0.7709,78.8
4107,2025,5,2025-05-01,weekday,5003010.0,6989861.0,0.7158,78.21
4107,2025,5,2025-05-01,weekend,1423663.0,1346902.99,1.057,80.88
4108,2025,5,2025-05-01,total,5398277.0,6804263.33,0.7934,78.19
4108,2025,5,2025-05-01,weekday,4386424.0,5885044.33,0.7454,77.66
4108,2025,5,2025-05-01,weekend,1011853.0,919218.99,1.1008,80.49
4109,2025,5,2025-05-01,total,2119418.0,2970212.67,0.7136,72.73
4109,2025,5,2025-05-01,weekday,1675290.0,2463760.0,0.68,72.53
4109,2025,5,2025-05-01,weekend,444128.0,506452.67,0.8769,73.45
4110,2025,5,2025-05-01,total,1367246.0,2159108.5,0.6332,69.97
4110,2025,5,2025-05-01,weekday,1091139.0,1802924.0,0.6052,69.59
4110,2025,5,2025-05-01,weekend,276107.0,356184.51,0.7752,71.49
4111,2025,5,2025-05-01,total,1714600.0,2427810.34,0.7062,70.87
4111,2025,5,2025-05-01,weekday,1393963.0,2057493.0,0.6775,70.72
4111,2025,5,2025-05-01,weekend,320637.0,370317.34,0.8658,71.51
4112,2025,5,2025-05-01,total,2372587.0,3540036.0,0.6702,69.93
4112,2025,5,2025-05-01,weekday,1906542.0,2980544.0,0.6397,69.91
4112,2025,5,2025-05-01,weekend,466045.0,559492.0,0.833,70.04
4121,2025,5,2025-05-01,total,12560038.0,16781876.33,0.7484,79.06
4121,2025,5,2025-05-01,weekday,9933887.0,14515039.66,0.6844,78.37
4121,2025,5,2025-05-01,weekend,2626151.0,2266836.67,1.1585,81.65
4165,2025,5,2025-05-01,total,24831513.0,33149655.5,0.7491,78.93
4165,2025,5,2025-05-01,weekday,19917045.0,28731446.52,0.6932,78.66
4165,2025,5,2025-05-01,weekend,4914468.0,4418209.0,1.1123,80.03
4204,2025,5,2025-05-01,total,1287131.0,1932703.99,0.666,66.58
4204,2025,5,2025-05-01,weekday,1011650.0,1604891.51,0.6304,66.14
4204,2025,5,2025-05-01,weekend,275481.0,327812.5,0.8404,68.17
4205,2025,5,2025-05-01,total,882934.0,1504550.67,0.5868,64.37
4205,2025,5,2025-05-01,weekday,717924.0,1265593.32,0.5673,64.65
4205,2025,5,2025-05-01,weekend,165010.0,238957.34,0.6905,63.14
4207,2025,5,2025-05-01,total,983749.0,1654614.99,0.5945,61.62
4207,2025,5,2025-05-01,weekday,804476.0,1399789.32,0.5747,61.95
4207,2025,5,2025-05-01,weekend,179273.0,254825.68,0.7035,60.18
4208,2025,5,2025-05-01,total,486078.0,721565.17,0.6736,60.95
4208,2025,5,2025-05-01,weekday,406760.0,632752.67,0.6428,61.01
4208,2025,5,2025-05-01,weekend,79318.0,88812.5,0.8931,60.65
4209,2025,5,2025-05-01,total,563155.0,905944.33,0.6216,64.65
4209,2025,5,2025-05-01,weekday,463737.0,776408.34,0.5973,65.12
4209,2025,5,2025-05-01,weekend,99418.0,129536.0,0.7675,62.47
4210,2025,5,2025-05-01,total,484358.0,772068.99,0.6274,64.25
4210,2025,5,2025-05-01,weekday,401804.0,672861.99,0.5972,64.7
4210,2025,5,2025-05-01,weekend,82554.0,99207.0,0.8321,62.06
4211,2025,5,2025-05-01,total,410870.0,668347.67,0.6148,63.96
4211,2025,5,2025-05-01,weekday,345319.0,592781.34,0.5825,64.43
4211,2025,5,2025-05-01,weekend,65551.0,75566.33,0.8675,61.48
4212,2025,5,2025-05-01,total,600644.0,1085789.34,0.5532,58.81
4212,2025,5,2025-05-01,weekday,498606.0,942005.35,0.5293,59.07
4212,2025,5,2025-05-01,weekend,102038.0,143784.01,0.7097,57.56
4221,2025,5,2025-05-01,total,1861110.0,2858471.64,0.6511,64.57
4221,2025,5,2025-05-01,weekday,1546399.0,2463424.33,0.6277,64.84
4221,2025,5,2025-05-01,weekend,314711.0,395047.32,0.7966,63.26
4263,2025,5,2025-05-01,total,538290.0,804389.68,0.6692,64.5
4263,2025,5,2025-05-01,weekday,442594.0,687026.67,0.6442,64.52
4263,2025,5,2025-05-01,weekend,95696.0,117363.0,0.8154,64.41
4301,2025,5,2025-05-01,total,3150427.0,3408877.33,0.9242,83.86
4301,2025,5,2025-05-01,weekday,2338795.0,2836603.67,0.8245,82.86
4301,2025,5,2025-05-01,weekend,811632.0,572273.65,1.4183,86.71
4302,2025,5,2025-05-01,total,4153317.0,5338873.32,0.7779,78.17
4302,2025,5,2025-05-01,weekday,3321904.0,4621625.66,0.7188,77.4
4302,2025,5,2025-05-01,weekend,831413.0,717247.67,1.1592,81.23
4303,2025,5,2025-05-01,total,1710711.0,2328497.33,0.7347,76.55
4303,2025,5,2025-05-01,weekday,1360560.0,1936842.34,0.7025,76.05
4303,2025,5,2025-05-01,weekend,350151.0,391655.01,0.894,78.45
4304,2025,5,2025-05-01,total,1753121.0,2100104.67,0.8348,79.99
4304,2025,5,2025-05-01,weekday,1359226.0,1743104.32,0.7798,79.55
4304,2025,5,2025-05-01,weekend,393895.0,357000.33,1.1033,81.51
4305,2025,5,2025-05-01,total,1085991.0,1692796.31,0.6415,64.97
4305,2025,5,2025-05-01,weekday,899358.0,1461639.33,0.6153,65.17
4305,2025,5,2025-05-01,weekend,186633.0,231157.01,0.8074,64.01
4306,2025,5,2025-05-01,total,2465030.0,2990394.33,0.8243,78.98
4306,2025,5,2025-05-01,weekday,1957569.0,2521334.66,0.7764,78.46
4306,2025,5,2025-05-01,weekend,507461.0,469059.67,1.0819,80.96
4307,2025,5,2025-05-01,total,1735782.0,2140805.66,0.8108,72.25
4307,2025,5,2025-05-01,weekday,1389063.0,1797217.34,0.7729,72.51
4307,2025,5,2025-05-01,weekend,346719.0,343588.32,1.0091,71.25
4308,2025,5,2025-05-01,total,252784.0,339567.33,0.7444,82.41
4308,2025,5,2025-05-01,weekday,202294.0,285450.0,0.7087,81.98
4308,2025,5,2025-05-01,weekend,50490.0,54117.33,0.933,84.12
4309,2025,5,2025-05-01,total,1717833.0,2361640.0,0.7274,73.42
4309,2025,5,2025-05-01,weekday,1361814.0,1987322.33,0.6853,73.02
4309,2025,5,2025-05-01,weekend,356019.0,374317.67,0.9511,74.98
4310,2025,5,2025-05-01,total,642569.0,772713.0,0.8316,67.66
4310,2025,5,2025-05-01,weekday,522993.0,677473.33,0.772,67.85
